model_id,header_size,length_field_offset,length_width,endianness,length_convention_set,fixed_adjustment_range,alignment_model,models_represented,stream_consumed_pct,invalid_spans,frames_parsed,median_frame_size,global_score,confidence,reason
fm03349,16,6,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,2,1112,124,83.565,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03348,16,6,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9998,4,1111,124,83.564,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03352,16,6,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9998,4,1111,124,83.564,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02641,14,10,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,0,1137,118,83.426,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02642,14,10,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,1.0,0,1137,118,83.426,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02643,14,10,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,1.0,0,1137,118,83.426,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02644,14,10,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,1.0,0,1137,118,83.426,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02645,14,10,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,0,1137,118,83.426,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02646,14,10,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,1.0,0,1137,118,83.426,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02647,14,10,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,1.0,0,1137,118,83.426,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02648,14,10,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,1.0,0,1137,118,83.426,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02697,14,12,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,0,1135,118,83.423,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02698,14,12,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,1.0,0,1135,118,83.423,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02699,14,12,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,1.0,0,1135,118,83.423,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02700,14,12,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,1.0,0,1135,118,83.423,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02701,14,12,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,0,1135,118,83.423,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02702,14,12,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,1.0,0,1135,118,83.423,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02703,14,12,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,1.0,0,1135,118,83.423,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02704,14,12,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,1.0,0,1135,118,83.423,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02353,14,1,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,2,1139,118,83.415,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02354,14,1,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,1.0,1,1139,118,83.415,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02357,14,1,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,2,1139,118,83.415,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02358,14,1,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,1.0,1,1139,118,83.415,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02355,14,1,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9998,6,1138,118,83.413,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02356,14,1,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9998,3,1138,118,83.413,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02359,14,1,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9998,6,1138,118,83.413,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02360,14,1,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9998,3,1138,118,83.413,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02481,14,5,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,0.9999,2,1139,118,83.408,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02482,14,5,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9999,1,1139,118,83.408,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02485,14,5,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,0.9999,2,1139,118,83.408,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02486,14,5,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9999,1,1139,118,83.408,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02483,14,5,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9997,7,1138,118,83.406,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02484,14,5,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9997,4,1138,118,83.406,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02487,14,5,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9997,7,1138,118,83.406,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02488,14,5,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9997,4,1138,118,83.406,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00801,9,0,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,0,1116,121,83.401,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00802,9,0,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,1.0,0,1116,121,83.401,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00803,9,0,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,1.0,0,1116,121,83.401,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00804,9,0,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,1.0,0,1116,121,83.401,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00805,9,0,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,0,1116,121,83.401,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00806,9,0,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,1.0,0,1116,121,83.401,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00807,9,0,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,1.0,0,1116,121,83.401,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00808,9,0,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,1.0,0,1116,121,83.401,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02673,14,11,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,0,1138,118,83.397,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02674,14,11,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,1.0,0,1138,118,83.397,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02675,14,11,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,1.0,0,1138,118,83.397,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02676,14,11,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,1.0,0,1138,118,83.397,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
