packet_no,direction,flow,payload_len,payload_hex,expected_message,key_name,key_hex,is_later_world_seed_negative_control,transform,offset,length_field_mode,bf_full_block_bytes_decrypted,leftover_bytes,exact_expected_utf16_containment,utf16_containment,ascii_containment,matched_utf16_messages,matched_ascii_messages,utf16_printable_ratio,length_le,length_sane,opcode_complement_2_3,opcode_complement_3_4,opcode_complement_4_5,marker_shape,decoded_prefix_hex,decoded_prefix_ascii
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,decXORPass_only_xor_offset_0,2,not_applicable,0,70,no,no,no,,,0.794,23127,no,no,no,no,,575ab1e44b46ded99a7eae504256a2300f69e40cee48435e693c4ef9b6f221845b3e9bf3a3b6bce292bf1f28683dda2241f44d67c5519e5c21f71629930646c2c10950c898b4,"WZ..KF...~.PBV.0.i...HC^i<N...!.[>.........(h=.""A.Mg.Q.\!..)..F...P..."
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,Blowfish_ECB_then_decXORPass_xor_offset_2,2,first_2_bytes_preserved,64,4,no,no,no,,,0.914,8693,no,yes,no,no,,f5217689e9c59e6ea62d297d90563b8d08f49438eb49c67fbef0c1b801c2e09029272e6d138bd9676b65ad0334060b6878a33db267057d5421f150fcbe7fb1a1f6412d50b1ad,.!v....n.-)}.V;....8.I..........)'.m...gke..4..hx.=.g.}T!.P......A-P..
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,decXORPass_then_Blowfish_ECB_xor_offset_2,2,first_2_bytes_preserved,64,4,no,no,no,,,0.886,8693,no,no,no,no,,f521325f37d7501aeed03840c7feec4da492e003231127d362b532a38d4598a6a0aa7b5c5f987e63e6769b91b5a6b5e129e5fbf32b216e444af2fc00e5159a84f07d4350b1ad,.!2_7.P...8@...M....#.'.b.2..E....{\_.~c.v......)...+!nDJ........}CP..
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,decXORPass_only_xor_offset_2,2,not_applicable,0,70,no,no,no,,,0.886,8693,no,no,no,no,,f521ed7c625f0800282cfaa1473f4fcdc126c7adc24e8e94b06e1d3ecabae628a91b86309ae454292a857b954f636cf4d3821ebfa20b64abf2ab21b2d905c97910394350b1ad,".!.|b_..(,..G?O..&...N...n.>...(...0..T)*.{.Ocl.......d...!....y.9CP.."
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,Blowfish_ECB_then_decXORPass_xor_offset_4,2,first_2_bytes_preserved,64,4,no,no,no,,,0.818,8693,no,no,no,no,,f521d4d3475db77770f49b2fc4a73ee4e5095a77c8e8ea79733a18ea52059cd8ee8bdc480e48e03583ae153950bb2c36ce75afc434dd1a0edb0683a089e4fba279fafc60a235,".!..G].wp../..>...Zw...ys:..R......H.H.5...9P.,6.u..4...........y..`.5"
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,decXORPass_then_Blowfish_ECB_xor_offset_4,2,first_2_bytes_preserved,64,4,no,no,no,,,0.857,8693,no,no,no,no,,f5213a59683095ee0bb3c4a41be3221c76a73645afb9268025e0ab0fed8f52854653a54aa9bbf4c4926f98b406f4717de150938f18a9099a62764be9c7b4f806f6a49260a235,".!:Yh0........"".v.6E..&.%.....R.FS.J.....o....q}.P......bvK........`.5"
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,decXORPass_only_xor_offset_4,2,not_applicable,0,70,no,no,no,,,0.818,8693,no,no,no,no,,f5214fbda2c72119fef548f313ce4aa42cdb09e2e1efa2927da4c46c997d9a606eb7741587276d7bc24ec3af2bde4baa65548cc9f1d303f1085cf2eeee9e837a9f829260a235,".!O...!...H...J.,.......}..l.}.`n.t..'m{.N..+.K.eT.......\.....z...`.5"
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,Blowfish_ECB_only,4,first_4_bytes_preserved,64,2,no,no,no,,,0.853,8693,no,no,no,no,,f5214fbdb6f43498c16e78aee41afb62ca39110cafbb5a2107bb17438e674db7e92a452c239a859ad4c35e8602d92136be671d2ec83e2cf3e4271b729562318d7f13664cf249,".!O...4..nx....b.9....Z!...C.gM..*E,#.....^...!6.g...>,..'.r.b1...fL.I"
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,Blowfish_ECB_then_decXORPass_xor_offset_0,4,first_4_bytes_preserved,64,2,no,no,no,,,0.829,23127,no,no,no,no,,575ab1e4fd4de07acb2bd0a389e2cf78485deb124c1dc3b8dd2d040219f73948bf54933dcabf32d2dbe06c9252cf98d57a6ddb5f20c02e1ef85ee46f75f24e023ee2aa3c48b4,WZ...M.z.+.....xH]..L....-....9H.T.=..2...l.R...zm._ ....^.ou.N.>..<H.
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,decXORPass_then_Blowfish_ECB_xor_offset_0,4,first_4_bytes_preserved,64,2,no,no,no,,,0.914,23127,no,no,no,no,,575ab1e42c98f87a2f1da68f788030467a18a65694be90e45e5ba2cd48a23857021a1b3e01949c6748c5c191c0d7b57071c0659ba64bf11646b589cb99a4e847fc30c56398b4,"WZ..,..z/...x.0Fz..V....^[..H.8W...>...gH......pq.e..K..F......G.0.c.."
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,decXORPass_only_xor_offset_0,4,not_applicable,0,70,no,no,no,,,0.794,23127,no,no,no,no,,575ab1e44b46ded99a7eae504256a2300f69e40cee48435e693c4ef9b6f221845b3e9bf3a3b6bce292bf1f28683dda2241f44d67c5519e5c21f71629930646c2c10950c898b4,"WZ..KF...~.PBV.0.i...HC^i<N...!.[>.........(h=.""A.Mg.Q.\!..)..F...P..."
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,Blowfish_ECB_then_decXORPass_xor_offset_2,4,first_4_bytes_preserved,64,2,no,no,no,,,0.853,8693,no,no,no,no,,f521ed7cd45436a3797984528c8b22858612c8b3601b0e72047f57c565bffee44d718efef3edda1963da082f75912e03e81b8887479ad4e92b02d3f43ff1c1b9efd2b9a461ad,".!.|.T6.yy.R.."".....`..r..W.e...Mq......c../u.......G...+...?.......a."
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,decXORPass_then_Blowfish_ECB_xor_offset_2,4,first_4_bytes_preserved,64,2,no,no,no,,,0.844,8693,no,no,no,no,,f521ed7c5d485c5d031df23ca49296dab051bda1683f6ff639a98766331512d617d065dac2b734d830e05658b4e4a7b49bc71f36aaf03d96e1f57badc7a0209143c8c4a1b1ad,.!.|]H\]...<.....Q..h?o.9..f3.....e...4.0.VX.......6..=...{... .C.....
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,decXORPass_only_xor_offset_2,4,not_applicable,0,70,no,no,no,,,0.886,8693,no,no,no,no,,f521ed7c625f0800282cfaa1473f4fcdc126c7adc24e8e94b06e1d3ecabae628a91b86309ae454292a857b954f636cf4d3821ebfa20b64abf2ab21b2d905c97910394350b1ad,".!.|b_..(,..G?O..&...N...n.>...(...0..T)*.{.Ocl.......d...!....y.9CP.."
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,Blowfish_ECB_then_decXORPass_xor_offset_4,4,first_4_bytes_preserved,64,2,no,no,no,,,0.879,8693,no,no,no,no,,f5214fbd14cc1fbaafa03600d87a27ec6bef06fc43ba2274c9b58e97367882ac8add7cdbee2ee34b8b11b015112c095d5ecd1af11442b3b3d1f500a8086a8bba606968947235,".!O.......6..z'.k...C.""t....6x....|....K.....,.]^....B.......j..`ih.r5"
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,decXORPass_then_Blowfish_ECB_xor_offset_4,4,first_4_bytes_preserved,64,2,no,no,no,,,0.886,8693,no,no,no,yes,,f5214fbd28d79051234c8860c5a5154e461227f8d950f443a523eb9df3b406b605b0a3fb42631549e5e0526bf9b7da487c69449d365131e25d57c665f638ecf55901df58a235,.!O.(..Q#L.`...NF.'..P.C.#..........Bc.I..Rk...H|iD.6Q1.]W.e.8..Y..X.5
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_a16c5487,a2c59039a16c5487,yes,decXORPass_only_xor_offset_4,4,not_applicable,0,70,no,no,no,,,0.818,8693,no,no,no,no,,f5214fbda2c72119fef548f313ce4aa42cdb09e2e1efa2927da4c46c997d9a606eb7741587276d7bc24ec3af2bde4baa65548cc9f1d303f1085cf2eeee9e837a9f829260a235,".!O...!...H...J.,.......}..l.}.`n.t..'m{.N..+.K.eT.......\.....z...`.5"
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_87546ca1,a2c5903987546ca1,yes,Blowfish_ECB_only,0,included,64,6,no,no,no,,,0.879,59448,no,no,no,no,,38e80b5fb23c40995684eea03307ba7ad97c9da527a401bda3dd660436fe5264835aab0596d69ad24f8a095d53e2824224de24eff7cc402cec1908baf10eaf9d4acd429cf249,"8.._.<@.V...3..z.|..'.....f.6.Rd.Z......O..]S..B$.$...@,........J.B..I"
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_87546ca1,a2c5903987546ca1,yes,Blowfish_ECB_then_decXORPass_xor_offset_0,0,included,64,6,no,no,no,,,0.914,24218,no,no,no,no,,9a5e3c423db964295d56ac3b7610ab07430b22374bb2bf59e5ef1334c0ee87a2064e0dfa707e59a30832721efe9d3824944e5ba7f835888b2f68c9b4ffc284aa1b0950c8be8c,".^<B=.d)]V.;v...C.""7K..Y...4.....N..p~Y..2r...8$.N[..5../h........P..."
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_87546ca1,a2c5903987546ca1,yes,decXORPass_then_Blowfish_ECB_xor_offset_0,0,included,64,6,no,no,no,,,0.853,17232,no,no,no,no,,5043b1173abb5ce2622363cf235d42a5cc880014b73cae0703815d87d3bb80a33ebfc79c9afaa48e2b485f1721e59ed9f472bd58f03cfd35f10e9368a073fef7c10950c8be8c,PC..:.\.b#c.#]B......<....].....>.......+H_.!....r.X.<.5...h.s....P...
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_87546ca1,a2c5903987546ca1,yes,decXORPass_only_xor_offset_0,0,not_applicable,0,70,no,no,no,,,0.829,23127,no,no,no,no,,575ab1e46d7ee6ff9a7eae50646e9a160f69e40cc8707b78693c4ef990ca19a25b3e9bf3858e84c492bf1f284e05e20441f44d67e369a67a21f71629b53e7ee4c10950c8be8c,WZ..m~...~.Pdn...i...p{xi<N.....[>.........(N...A.Mg.i.z!..).>~...P...
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_87546ca1,a2c5903987546ca1,yes,Blowfish_ECB_then_decXORPass_xor_offset_2,0,included,64,6,no,no,no,,,0.853,59448,no,no,no,no,,38e8a9da3298aceed722f8ca554158e4b5620196418c6c8d049b40f39a9e5e10cc4d10396f14af76882e16a3fffb90ec3e1e087fb9576c62c412fe2f93f9150ff21f4350b1ad,"8...2....""..UAX..b..A.l...@...^..M.9o..v........>....Wlb.../......CP.."
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_87546ca1,a2c5903987546ca1,yes,decXORPass_then_Blowfish_ECB_xor_offset_2,0,included,64,6,no,no,no,,,0.943,39219,no,no,no,no,,33992a73f3e4b8bfadf66c6376238e769e32570d0f51f1419067cc93c28e84767ca0b37ac538cda6ce181f677f7350474a40dd5e39cbf35d787bca72de583058281f4350b1ad,3.*s......lcv#.v.2W..Q.A.g.....v|..z.8.....g.sPGJ@.^9..]x{.r.X0X(.CP..
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_87546ca1,a2c5903987546ca1,yes,decXORPass_only_xor_offset_2,0,not_applicable,0,70,no,no,no,,,0.914,8693,no,no,no,no,,f521ed7c625f2e38100afaa1473f69f5f900c7adc24ea8ac88481d3ecabac010913d86309ae4721112a37b954f634acceba41ebfa20b4293ca8d21b2d905ef41281f4350b1ad,.!.|b_.8....G?i......N...H.>.....=.0..r...{.OcJ.......B...!....A(.CP..
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_87546ca1,a2c5903987546ca1,yes,Blowfish_ECB_then_decXORPass_xor_offset_4,0,included,64,6,no,no,no,,,0.886,59448,no,no,no,no,,38e80b5f1000a3cf1fe572be01b07bb54681f7ff622d66b3d74fa187c959046015ffda3a72d7b01c7efb96bf9b46918a96d6a22fea8f2d0020fb1555a462793463baaa46a235,8.._......r...{.F...b-f..O...Y.`...:r...~....F...../..-. ..U.by4c..F.5
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_87546ca1,a2c5903987546ca1,yes,decXORPass_then_Blowfish_ECB_xor_offset_4,0,included,64,6,no,no,no,,,0.882,8343,no,no,no,no,,9720c5e3bbc090801a6d60d4b145d0523ea5bd61af5bdfb9ff7163c5323b0752ed8df6e7407f837c0e6663bbe1db4eec400749fe8d1bb20a810baac88081297ab9baaa46a235,. .......m`..E.R>..a.[...qc.2;.R....@..|.fc...N.@.I...........)z...F.5
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_87546ca1,a2c5903987546ca1,yes,decXORPass_only_xor_offset_4,0,not_applicable,0,70,no,no,no,,,0.882,8693,no,no,no,no,,f5214fbda2c72119d8cd70d513ce4aa40ae331c4e1efa2925b9cfc4a997d9a60488f4c3387276d7be476fb892bde4baa436cb4eff1d303f12e64cac8ee9e837ab9baaa46a235,.!O...!...p...J...1.....[..J.}.`H.L3.'m{.v..+.K.Cl.......d.....z...F.5
8844,C2S,192.168.178.127:59085<->54.37.197.248:7785,70,f5214fbd0049b7b8b04a220786cc40917eb99e9d9cddbc21b31ef85735d9ebdd67cea90e68d849666129c7a51b328868db9b777c7f18ba27e9834d6263603b474acd429cf249,KXBOOT_SAY_02_AAAAAAAAAAAAAAAA,negative_world_seed_be+tail_87546ca1,a2c5903987546ca1,yes,Blowfish_ECB_only,2,first_2_bytes_preserved,64,4,no,no,no,,,0.943,8693,no,no,no,no,,f52187d3ff9631c708336783d89cdd88184455d5aff29327564838adb951da9ebe3f3ebca32ba244afba9e67fc07476d4b173eab087af0090429a95a585f092883d6429cf249,.!....1..3g......DU....'VH8..Q...?>..+.D...g..GmK.>..z...).ZX_.(..B..I
