source_file,location,hit_type,term,short_context,classification
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,36,context_layout_candidate,packet,"- **28 small** (<1000 bytes) — handshake, ping, and state packets.",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,41,direction_split_candidate,S2C,- **Checkpoint S2C key `4e99ca25a16c5487`**: **invalid** — does not produce a valid opcode/complement on any small S2C frame.,possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,41,negative_control,4e99ca25,- **Checkpoint S2C key `4e99ca25a16c5487`**: **invalid** — does not produce a valid opcode/complement on any small S2C frame.,invalidated checkpoint key reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,41,negative_control,a16c5487,- **Checkpoint S2C key `4e99ca25a16c5487`**: **invalid** — does not produce a valid opcode/complement on any small S2C frame.,invalidated checkpoint key reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,43,direction_split_candidate,S2C,- **No confirmed S2C anchor**.,possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,57,direction_split_candidate,S2C,**Missing input: the S2C initial key.**,possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,59,direction_split_candidate,S2C,The S2C initial key is derived from the server-side session seed sent in the world server handshake.,possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,59,seed_derivation_candidate,handshake,The S2C initial key is derived from the server-side session seed sent in the world server handshake.,possible handshake/seed setup reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,60,packet_setup_candidate,encrypt,This seed is itself encrypted (sent in the early encrypted exchange at frames 4094–4122).,possible cipher/key setup reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,61,direction_split_candidate,S2C,"Without a known plaintext for any early S2C packet, static PCAP analysis alone cannot recover it.",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,61,context_layout_candidate,packet,"Without a known plaintext for any early S2C packet, static PCAP analysis alone cannot recover it.",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,64,seed_derivation_candidate,handshake,"1. A capture of the world server's unencrypted initial handshake (e.g., a network intercept at the server's NIC).",possible handshake/seed setup reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,64,packet_setup_candidate,encrypt,"1. A capture of the world server's unencrypted initial handshake (e.g., a network intercept at the server's NIC).",possible cipher/key setup reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,65,direction_split_candidate,S2C,"2. A known-plaintext S2C packet (e.g., a fixed-format server ping with known content).",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,65,context_layout_candidate,packet,"2. A known-plaintext S2C packet (e.g., a fixed-format server ping with known content).",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,66,direction_split_candidate,S2C,3. The server-side seed derivation function (from game server source code or VM analysis of `game.dll`'s S2C key setup handler).,possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,73,direction_split_candidate,S2C,run_probe_s2c.py,possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,74,direction_split_candidate,S2C,└─ euroaion_s2c_probe.py       (this tool),possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,75,string_reference,C2S,└─ ../pass616_sonnet_c2s_decoder/euroaion_c2s_decoder.py,search term reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,75,string_reference,decode,└─ ../pass616_sonnet_c2s_decoder/euroaion_c2s_decoder.py,search term reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,84,direction_split_candidate,S2C,C:\AionTools\aion_decoder_agent\outbox\pass618_sonnet_s2c_decoder_local\,possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,84,string_reference,decode,C:\AionTools\aion_decoder_agent\outbox\pass618_sonnet_s2c_decoder_local\,search term reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,85,direction_split_candidate,S2C,s2c_inventory_full.csv         – per-packet inventory,possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,85,context_layout_candidate,packet,s2c_inventory_full.csv         – per-packet inventory,possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,86,direction_split_candidate,S2C,s2c_candidate_trials_full.csv  – anchor candidate results,possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\README.md,87,direction_split_candidate,S2C,s2c_keyroll_trace_local.csv    – rolling trace (paths per step),possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,2,direction_split_candidate,S2C,run_probe_s2c.py,possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,4,direction_split_candidate,S2C,CLI runner for the S2C world stream probe.,possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,7,direction_split_candidate,S2C,1. Build S2C packet inventory from the PCAP.,possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,7,context_layout_candidate,packet,1. Build S2C packet inventory from the PCAP.,possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,9,direction_split_candidate,S2C,3. Attempt sequential S2C key rolling.,possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,12,direction_split_candidate,S2C,python run_probe_s2c.py [path/to/capture.pcapng],possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,26,direction_split_candidate,S2C,from euroaion_s2c_probe import (,possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,28,direction_split_candidate,S2C,"extract_s2c_packets,",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,28,context_layout_candidate,packet,"extract_s2c_packets,",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,31,direction_split_candidate,S2C,"attempt_s2c_rolling,",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,35,string_reference,decode,"r""C:\AionTools\aion_decoder_agent\inbox\captures\startup_world_open_kxseq.pcapng""",search term reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,38,direction_split_candidate,S2C,"r""C:\AionTools\aion_decoder_agent\outbox\pass618_sonnet_s2c_decoder_local""",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,38,string_reference,decode,"r""C:\AionTools\aion_decoder_agent\outbox\pass618_sonnet_s2c_decoder_local""",search term reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,49,direction_split_candidate,S2C,"print(f""EuroAion S2C World Stream Probe"")",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,55,direction_split_candidate,S2C,"print(""=== Phase 1: S2C Packet Inventory ==="")",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,55,context_layout_candidate,packet,"print(""=== Phase 1: S2C Packet Inventory ==="")",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,56,direction_split_candidate,S2C,"s2c_pkts = extract_s2c_packets(pcap, ANCHOR_FRAME)",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,56,context_layout_candidate,packet,"s2c_pkts = extract_s2c_packets(pcap, ANCHOR_FRAME)",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,57,direction_split_candidate,S2C,inventory = build_inventory(s2c_pkts),possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,61,direction_split_candidate,S2C,"print(f""  Total S2C packets : {total}"")",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,61,context_layout_candidate,packet,"print(f""  Total S2C packets : {total}"")",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,67,direction_split_candidate,S2C,"inv_path = OUTBOX / ""s2c_inventory_full.csv""",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,77,direction_split_candidate,S2C,"candidates, hit_count = search_anchor_candidates(s2c_pkts)",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,91,direction_split_candidate,S2C,"cand_path = OUTBOX / ""s2c_candidate_trials_full.csv""",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,103,direction_split_candidate,S2C,"print(""=== Phase 3: Sequential S2C Rolling ==="")",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,104,direction_split_candidate,S2C,"roll = attempt_s2c_rolling(s2c_pkts, max_steps=8)",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,119,direction_split_candidate,S2C,"trace_path = OUTBOX / ""s2c_keyroll_trace_local.csv""",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,129,direction_split_candidate,S2C,"print(f""S2C inventory built  : yes"")",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,130,direction_split_candidate,S2C,"print(f""S2C packets indexed  : {total}"")",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,130,context_layout_candidate,packet,"print(f""S2C packets indexed  : {total}"")",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,133,string_reference,decode,"print(f""Sequentially decoded : 1 (anchor frame only)"")",search term reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,135,direction_split_candidate,S2C,"print(f""S2C decoder success  : no"")",possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,135,string_reference,decode,"print(f""S2C decoder success  : no"")",search term reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,136,direction_split_candidate,S2C,"print(f""Best blocker         : S2C initial key unknown (derived from server """,possible S2C/recv path reference
C:\AionTools\aion-agent-bridge\tools\pass618_sonnet_s2c_decoder\run_probe_s2c.py,137,seed_derivation_candidate,handshake,"f""handshake seed not available from static PCAP analysis alone)"")",possible handshake/seed setup reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\classify_transform_handlers.py,5,context_layout_candidate,context,"from parse_existing_vm_exports import ARTIFACTS, load_context, top_transform_handlers",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\classify_transform_handlers.py,8,context_layout_candidate,packet,"def packet_relevance(row: dict[str, str]) -> str:",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\classify_transform_handlers.py,19,context_layout_candidate,packet,"return ""low-medium: possible VM pointer movement, no packet pointer confirmed""",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\classify_transform_handlers.py,20,context_layout_candidate,packet,"return ""low: structural or constant operation without packet buffer proof""",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\classify_transform_handlers.py,46,context_layout_candidate,packet,"""packet_buffer_relevance"": packet_relevance(h),",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\classify_transform_handlers.py,54,context_layout_candidate,packet,"...names=[""handler_va"", ""handler_index"", ""behavior_class"", ""connects_to_p609012"", ""packet_buffer_relevance"", ""bounded_transform_possible"", ""tested"", ""result"", ""next_step...",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\classify_transform_handlers.py,61,context_layout_candidate,context,write_matrix(load_context()),possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\handler_derived_transform_tests.py,26,string_reference,decode,"append_local_failure(""no complete handler semantics available; first-instruction classifications cannot define a decoder"")",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\handler_derived_transform_tests.py,29,string_reference,decode,"""decoder_success"": False,",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\handler_derived_transform_tests.py,36,string_reference,decode,"""decoder_success"": False,",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\parse_existing_vm_exports.py,4,context_layout_candidate,packet,or load target binaries and does not emit packet payload bytes or private hashes.,possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\parse_existing_vm_exports.py,15,string_reference,decode,"PRIVATE = Path(r""C:\AionTools\aion_decoder_agent"")",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\parse_existing_vm_exports.py,51,context_layout_candidate,context,"def load_context() -> dict[str, Any]:",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\run_pass611.py,9,context_layout_candidate,context,"from parse_existing_vm_exports import ARTIFACTS, LOCAL_OUT, REPO, load_context",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\run_pass611.py,24,context_layout_candidate,packet,"f.write(f""{utc_now()}, phase2, 0x114731E0..0x114731F5, packet buffer bridge rejected from available static evidence, no decoder transform derived, completed, handler matrix\n"")",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\run_pass611.py,24,string_reference,decode,"f.write(f""{utc_now()}, phase2, 0x114731E0..0x114731F5, packet buffer bridge rejected from available static evidence, no decoder transform derived, completed, handler matrix\n"")",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\run_pass611.py,37,context_layout_candidate,packet,...\n## Findings\n\n- P609-012 edge `0x114731E0..0x114731F5`: **not confirmed as a packet-buffer bridge**; current static evidence rejects it as a decoder source.\n- Tra...,possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\run_pass611.py,37,string_reference,decode,... confirmed as a packet-buffer bridge**; current static evidence rejects it as a decoder source.\n- Transform-relevant handlers traced: **{decision['transform_relevant...,search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\run_pass611.py,42,context_layout_candidate,context,ctx = load_context(),possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\run_pass611.py,54,context_layout_candidate,packet,"""p609012_packet_buffer_bridge_confirmed"": False,",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\run_pass611.py,56,context_layout_candidate,context,"""vm_context_layout_entries"": layout_entries,",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\run_pass611.py,60,string_reference,decode,"""decoder_success"": False,",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\run_pass611.py,66,context_layout_candidate,packet,"... top VM transform handlers, especially 0x11B57796 and 0x11B5932F, plus verified packet buffer/length/state field mapping. Existing first-instruction classifications c...",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\run_pass611.py,66,string_reference,decode,"...state field mapping. Existing first-instruction classifications cannot derive a decoder without guessing."",...",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\run_pass611.py,72,context_layout_candidate,packet,"""reason"": ""P609-012 was rejected as a packet-buffer bridge and at least 20 transform-relevant handlers were traced, but comp...",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\run_pass611.py,77,context_layout_candidate,packet,...dex Report - Pass611 VM Solve\n\n- Exact plaintext recovered: false\n- P609-012 packet-buffer bridge confirmed: false\n- Transform-relevant handlers traced: {len(hand...,possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,15,string_reference,decode,"LOCAL = Path(r""C:\AionTools\aion_decoder_agent\outbox\pass611_codex_vm_solve_local"")",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,59,string_reference,decode,"(""0x11B562CC"", ""SUB AL, BL"", ""opcode decode subtracts rolling BL"", has(r""11b562cc:.*SUB\s+AL, BL"", dis)),",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,60,string_reference,decode,"(""0x11B562D5"", ""ADD AL, 0x86"", ""opcode decode adds constant"", has(r""11b562d5:.*ADD\s+AL, 0x86"", dis)),",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,61,string_reference,decode,"(""0x11B562D9"", ""XOR AL, 0x34"", ""opcode decode xors constant"", has(r""11b562d9:.*XOR\s+AL, 0x34"", dis)),",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,62,string_reference,decode,"(""0x11B562E3"", ""ROL AL, 0x5"", ""opcode decode rotates opcode"", has(r""11b562e3:.*ROL\s+AL, 0x5"", dis)),",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,75,context_layout_candidate,packet,"""packet_transform_derived"": ""false"",",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,76,context_layout_candidate,packet,"""reason"": ""RSI is proven as VM bytecode pointer in dispatcher; no packet buffer write is present in this slice"",",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,82,context_layout_candidate,packet,"""packet_transform_derived"": ""false"",",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,83,context_layout_candidate,packet,"""reason"": ""only stack/RBP writes seen in exported slice; no packet buffer field confirmed"",",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,89,context_layout_candidate,packet,"""packet_transform_derived"": ""false"",",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,90,context_layout_candidate,packet,"""reason"": ""no packet buffer bridge or complete native continuation exported for transform derivation"",",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,96,context_layout_candidate,packet,"""packet_transform_derived"": ""false"",",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,97,context_layout_candidate,packet,"""reason"": ""literal XOR trial failed and no stateful packet dataflow connects it to payload bytes"",",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,103,context_layout_candidate,packet,"""packet_transform_derived"": ""false"",",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,114,context_layout_candidate,packet,"w = csv.DictWriter(f, fieldnames=[""handler_va"", ""static_semantics"", ""dataflow_meaning"", ""packet_transform_derived"", ""reason""])",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,127,string_reference,decode,"""dispatcher_decode_confirmed_from_pcode"": all(x[3] for x in dispatcher_proofs),",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,129,context_layout_candidate,packet,"""handler_11B57796_packet_transform_derived"": False,",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,132,string_reference,decode,"""decoder_success"": False,",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,138,context_layout_candidate,context,"... a native flow slice that reaches candidate packet buffer writes from confirmed context fields."",...",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,138,context_layout_candidate,packet,"...de dword-load/stack materialization path, but no native bridge from VM state to packet payload buffer writes is present in the exported slices. Need the VM bytecode p...",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,139,context_layout_candidate,packet,...hat initialize RSI/RBP/R12/R13 for the VM and locate memory writes to candidate packet buffer/length fields; alternatively provide a file-backed VM bytecode slice so ...,possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,140,context_layout_candidate,packet,"...t confirms dispatcher mechanics and rejects treating 0x11B57796 as a standalone packet decoder; no exact plaintext recovered."",...",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,140,string_reference,decode,"...rms dispatcher mechanics and rejects treating 0x11B57796 as a standalone packet decoder; no exact plaintext recovered."",...",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,144,packet_setup_candidate,decrypt,".... This is consistent with loading a VM bytecode operand/immediate, not directly decrypting packet payload bytes.\n- P609-012 `0x114731E0..0x114731F5` was not covered b...",possible cipher/key setup reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,144,context_layout_candidate,packet,"...onsistent with loading a VM bytecode operand/immediate, not directly decrypting packet payload bytes.\n- P609-012 `0x114731E0..0x114731F5` was not covered by the new ...",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,144,string_reference,decode,"...b_target_flows.csv`, and handler-table exports now exist locally.\n- Dispatcher decode is confirmed from Ghidra output: fetch `[RSI]`, decode with `BL`, update `BL`, ...",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,148,context_layout_candidate,context,"...tcher confirmed and 0x11B57796 refined, no packet transform, trace VM call-site/context initialization\n"")...",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\summarize_ghidra_followup.py,148,context_layout_candidate,packet,"...d Pass8B/Pass8C p-code locally, dispatcher confirmed and 0x11B57796 refined, no packet transform, trace VM call-site/context initialization\n"")...",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\trace_p609012_edge.py,6,context_layout_candidate,context,"from parse_existing_vm_exports import ARTIFACTS, load_context",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\trace_p609012_edge.py,29,context_layout_candidate,packet,"""target_register"": ""packet buffer/length"",",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\trace_p609012_edge.py,32,context_layout_candidate,packet,"""possible_meaning"": ""No programmatic RSI/RBX-to-packet-buffer bridge is present in available static exports; prior bytes parse as obfuscation/noise or unaligned code."",",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\trace_p609012_edge.py,43,context_layout_candidate,packet,"""possible_meaning"": ""Cannot prove packet buffer bridge without generated disassembly/p-code covering the edge."",",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\trace_p609012_edge.py,57,context_layout_candidate,context,... edge decode as unaligned/obfuscation-noise style instructions rather than a VM context bridge.\n\n## Consequence\n\nThis edge should not be used to derive a decoder t...,possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\trace_p609012_edge.py,57,context_layout_candidate,packet,...atic export helper references. No target binary was executed.\n\n## Result\n\n- Packet-buffer bridge status: **{verdict}**.\n- RSI/RBX mapping to packet payload write...,possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\trace_p609012_edge.py,57,string_reference,decode,...: **not proven by this edge**.\n- Available evidence says the bytes at the edge decode as unaligned/obfuscation-noise style instructions rather than a VM context brid...,search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\trace_p609012_edge.py,63,context_layout_candidate,context,write_outputs(load_context()),possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\vm_state_model.py,5,context_layout_candidate,context,"from parse_existing_vm_exports import ARTIFACTS, load_context",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\vm_state_model.py,8,packet_setup_candidate,encrypt,"(""RSI"", ""VM instruction pointer / encrypted bytecode stream pointer"", ""Pass610 execution model says VIP fetches raw byte ...",possible cipher/key setup reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\vm_state_model.py,8,context_layout_candidate,packet,"... raw byte from [RSI] then increments RSI"", ""high"", ""Bytecode stream, not proven packet buffer""),...",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\vm_state_model.py,9,string_reference,decode,"(""BL"", ""rolling VM opcode decode key"", ""Opcode decode formula uses BL; BL updates as (BL - opcode) & 0xff"", ""high"", ""Lower byte of RBX""),",search term reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\vm_state_model.py,15,context_layout_candidate,packet,"(""[RSI + 0x24]"", ""candidate packet buffer pointer"", ""Antigravity P609 edge notes"", ""low-medium"", ""Rejected edge does not prove writes to this field""),",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\vm_state_model.py,17,context_layout_candidate,packet,"(""[RBX + 0x50]"", ""candidate packet length variable"", ""Antigravity P609 edge notes"", ""low-medium"", ""Needs write-side dataflow""),",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\vm_state_model.py,22,context_layout_candidate,context,"with (ARTIFACTS / ""pass611_codex_vm_context_layout.csv"").open(""w"", encoding=""utf-8"", newline="""") as f:",possible packet context reference
C:\AionTools\aion-agent-bridge\tools\pass611_codex_vm_solve\vm_state_model.py,26,context_layout_candidate,packet,"...- Pass610 artifacts report 70 unique handlers across 256 opcodes.\n\n## Current Packet-Buffer Model\n\nThe most specific packet-related fields remain candidates, not ...",possible packet context reference
